Oscore,Cscore,Escore,AScore,Nscore,SS,Impulsive,Cannabis,Cannabis_User
-1.27553,-0.89891,0.96248,-2.35413,-0.05188,1.92173,1.29221,CL6,Y
-0.71727,-0.78155,-1.37639,-1.34289,0.73545,0.7654,-0.21712,CL5,Y
-0.45174,0.12331,-0.80615,-1.47955,-0.67825,-0.21575,-0.71126,CL5,Y
0.58331,0.25953,0.32197,1.11406,-0.58016,-0.52593,-0.71126,CL4,Y
-0.17779,-2.90161,-1.50796,1.11406,1.98437,-0.52593,-0.71126,CL1,N
-2.39883,-0.27607,-0.69509,-0.30172,-0.58016,-1.18084,-2.55524,CL0,N
0.44585,-0.40581,0.32197,-1.21213,0.13606,0.07987,1.86203,CL5,Y
0.14143,-0.52745,0.63779,-0.15487,-0.67825,1.2247,1.29221,CL1,N
0.58331,0.41594,0.80523,-0.01729,-0.79151,-0.52593,-0.71126,CL0,N
-0.84732,-2.04506,-0.43999,-1.772,2.82196,0.07987,0.88113,CL2,N
0.7233,2.33337,-0.15487,0.13136,-0.24649,-1.54858,-1.37983,CL2,N
0.29338,1.30612,-1.09207,-0.30172,-0.34799,-0.21575,-0.21712,CL6,Y
-1.97495,-0.14277,-0.57545,-0.30172,1.13281,0.7654,1.86203,CL1,N
-1.11902,-0.14277,1.93886,1.2861,0.22393,0.7654,1.86203,CL2,N
-0.31776,-1.38502,-1.23177,-1.34289,1.23461,-0.52593,-0.21712,CL3,Y
-1.11902,0.25953,0.96248,0.59042,0.91093,0.40148,-0.21712,CL3,Y
-0.17779,-0.00665,-0.80615,-0.30172,1.02119,-0.21575,-0.21712,CL1,N
-0.01928,0.41594,0.32197,0.13136,-0.34799,0.07987,0.19268,CL2,N
-0.31776,0.7583,0.80523,1.2861,0.31287,-1.18084,-1.37983,CL0,N
-0.45174,0.58489,0.63779,0.59042,-1.05308,-0.21575,-0.21712,CL0,N
-0.45174,-1.38502,0.00332,-0.30172,-0.34799,-0.52593,1.86203,CL1,N
-2.8595,-1.13788,-1.7625,-1.47955,-0.46725,0.07987,-1.37983,CL3,Y
0.7233,-0.78155,-0.94779,0.28783,1.37297,1.2247,0.52975,CL6,Y
1.06238,0.58489,0.96248,0.59042,0.13606,0.7654,-0.71126,CL4,Y
-0.17779,-0.00665,-0.30033,0.43852,-1.32828,-0.52593,-0.21712,CL0,N
-1.42424,0.41594,-0.30033,1.61108,0.13606,-1.54858,-0.21712,CL0,N
1.06238,2.33337,-0.80615,-0.01729,-1.55078,-0.21575,-0.71126,CL6,Y
1.06238,0.93949,-0.80615,0.76096,0.31287,-0.21575,0.19268,CL3,Y
-1.42424,0.93949,-0.43999,1.11406,-0.34799,-1.54858,-1.37983,CL0,N
0.14143,-1.5184,0.16767,-1.21213,2.46262,1.92173,1.86203,CL5,Y
0.7233,0.25953,-0.43999,-0.01729,0.82562,-0.21575,-0.21712,CL1,N
-1.97495,-1.0145,-0.15487,-0.15487,0.62967,0.40148,0.88113,CL1,N
-1.82919,-0.40581,-0.30033,0.28783,1.02119,-0.84637,-1.37983,CL0,N
-0.84732,0.93949,-0.80615,0.28783,-0.34799,-2.07848,-1.37983,CL0,N
0.14143,2.63199,-1.92173,1.2861,0.31287,-0.52593,-1.37983,CL6,Y
1.65653,-0.40581,-0.57545,0.13136,1.72012,1.2247,0.88113,CL6,Y
-0.97631,-1.64101,-1.23177,-1.772,2.46262,1.92173,1.86203,CL3,Y
0.88309,-0.89891,-0.69509,0.94156,1.13281,0.7654,1.29221,CL5,Y
0.7233,-0.78155,0.16767,-0.45321,-0.34799,0.40148,0.88113,CL6,Y
-0.97631,-0.00665,0.00332,-0.01729,0.73545,-1.18084,-0.21712,CL1,N
-0.84732,-1.13788,-1.50796,-0.15487,0.73545,0.07987,0.88113,CL3,Y
-1.42424,-1.25773,0.16767,-0.01729,0.73545,0.7654,1.86203,CL0,N
-0.17779,0.41594,0.32197,-0.01729,1.37297,-0.84637,-0.71126,CL3,Y
-1.11902,0.58489,0.63779,1.2861,-0.79151,-2.07848,-1.37983,CL0,N
-0.31776,0.41594,0.16767,-0.91699,0.41667,0.40148,0.88113,CL3,Y
-0.71727,0.58489,-0.15487,0.28783,0.04257,-0.21575,-0.71126,CL1,N
0.14143,-0.27607,0.00332,-1.07533,-0.79151,1.2247,1.29221,CL4,Y
-1.42424,-0.78155,1.11406,-0.45321,-0.05188,1.2247,0.88113,CL1,N
0.44585,-1.0145,-0.57545,-0.60633,1.23461,1.92173,0.52975,CL6,Y
-0.17779,-2.04506,-0.30033,-2.07848,0.04257,1.2247,1.29221,CL6,Y
0.44585,-0.27607,1.11406,-1.07533,0.73545,1.92173,0.88113,CL5,Y
-0.01928,0.58489,-1.09207,0.28783,0.04257,-1.54858,-1.37983,CL6,Y
0.88309,-1.78169,0.47617,-0.30172,-1.69163,0.40148,0.19268,CL6,Y
0.14143,1.13407,-0.43999,-0.76096,-0.92104,0.40148,1.86203,CL3,Y
0.14143,-0.52745,0.00332,-1.92595,-1.32828,1.2247,0.52975,CL4,Y
-2.21069,-0.14277,2.127,-0.91699,-0.24649,-0.21575,1.29221,CL0,N
-1.42424,0.7583,0.63779,0.13136,-0.24649,0.07987,1.29221,CL0,N
0.14143,0.7583,1.58487,-0.30172,-0.92104,0.40148,0.19268,CL0,N
-0.58331,0.41594,-0.15487,-0.60633,-0.05188,-0.52593,-0.71126,CL0,N
-1.27553,0.25953,-1.09207,1.61108,1.23461,-1.54858,-1.37983,CL3,Y
0.29338,1.30612,0.00332,1.81866,-0.67825,-0.52593,-0.21712,CL6,Y
-0.45174,-0.14277,-1.23177,0.43852,-0.46725,-0.84637,-0.21712,CL2,N
-1.42424,2.33337,0.32197,0.43852,0.91093,-1.18084,-0.71126,CL0,N
1.24033,-1.38502,0.00332,-0.15487,0.91093,0.40148,1.29221,CL6,Y
-1.97495,0.41594,-1.6334,0.94156,-0.58016,0.07987,0.52975,CL4,Y
-0.84732,-0.40581,-0.94779,-1.07533,0.52135,0.40148,-0.21712,CL2,N
-0.01928,-0.27607,0.63779,-0.15487,0.41667,1.2247,0.52975,CL6,Y
-0.45174,-1.64101,-0.80615,-1.92595,1.37297,-0.52593,0.19268,CL4,Y
0.14143,0.93949,0.32197,-1.34289,-0.58016,-0.21575,0.19268,CL1,N
-0.84732,-0.00665,-0.43999,-0.30172,0.13606,-1.54858,-0.71126,CL5,Y
1.06238,-0.52745,0.80523,-0.60633,-1.55078,0.7654,0.52975,CL2,N
0.88309,-0.65253,-0.94779,-0.01729,-0.05188,-0.52593,-0.21712,CL5,Y
0.14143,0.7583,0.16767,0.43852,-0.34799,-1.18084,-1.37983,CL6,Y
-0.71727,0.25953,-0.15487,0.76096,-0.67825,-0.21575,-0.21712,CL1,N
-0.58331,0.25953,-0.57545,0.13136,-0.46725,-1.18084,-0.21712,CL0,N
0.58331,1.30612,-0.94779,0.28783,-0.67825,-0.84637,-0.71126,CL0,N
-0.45174,-0.00665,0.32197,0.43852,-0.67825,-0.21575,0.19268,CL1,N
0.14143,-0.78155,-0.57545,-0.15487,0.52135,1.2247,0.52975,CL6,Y
-0.31776,-0.40581,-0.94779,0.28783,1.13281,-0.52593,-0.21712,CL6,Y
-0.58331,0.12331,-0.57545,1.81866,0.73545,-1.18084,-0.71126,CL1,N
-0.58331,-0.89891,0.32197,1.2861,-0.58016,-1.18084,0.19268,CL0,N
-0.58331,1.13407,1.58487,1.61108,-1.32828,-0.21575,0.19268,CL2,N
-1.55521,-0.65253,-0.43999,1.11406,0.52135,-0.52593,0.19268,CL2,N
-0.97631,-0.27607,1.11406,0.43852,0.13606,-0.52593,-0.71126,CL2,N
-0.31776,-1.13788,0.63779,-0.60633,-0.46725,-0.84637,0.19268,CL1,N
-1.82919,-0.14277,-0.43999,-2.35413,0.13606,0.7654,0.52975,CL2,N
0.29338,-1.78169,1.74091,-0.76096,0.31287,1.92173,1.86203,CL6,Y
-1.82919,0.7583,1.11406,-0.45321,-1.05308,0.7654,-0.21712,CL0,N
-1.42424,-0.40581,-1.7625,-0.30172,0.31287,-0.84637,0.52975,CL2,N
0.58331,0.93949,-1.6334,-1.07533,0.41667,0.40148,-0.21712,CL6,Y
1.43533,0.25953,-0.43999,1.45039,0.41667,0.40148,0.19268,CL2,N
0.29338,1.81175,0.80523,2.03972,-0.46725,-0.21575,-1.37983,CL3,Y
-0.01928,0.12331,0.80523,-0.60633,-0.46725,1.2247,0.88113,CL6,Y
-0.31776,-0.27607,-0.15487,1.61108,-0.67825,0.40148,-0.71126,CL6,Y
1.24033,1.46191,2.127,-0.76096,0.73545,1.92173,0.88113,CL6,Y
-0.01928,-0.40581,-0.30033,-0.01729,0.91093,-0.21575,-0.21712,CL3,Y
-0.84732,-1.0145,-0.15487,0.59042,0.73545,0.07987,0.52975,CL5,Y
-0.58331,-0.89891,-1.09207,1.45039,-0.34799,-1.54858,-0.71126,CL6,Y
-0.97631,-0.65253,-0.15487,1.11406,0.41667,-1.18084,-1.37983,CL2,N
-0.58331,1.13407,0.32197,-0.01729,-0.46725,-1.18084,-0.71126,CL0,N
-1.11902,-1.92173,0.00332,-0.01729,-1.1943,-0.21575,1.86203,CL2,N
0.44585,0.25953,-0.30033,-0.91699,0.41667,0.40148,0.52975,CL6,Y
-1.11902,0.58489,0.16767,0.59042,0.31287,-0.52593,0.52975,CL0,N
0.88309,1.13407,-0.80615,-0.30172,0.04257,0.7654,-0.21712,CL6,Y
0.44585,1.63088,1.58487,0.76096,-1.86962,-0.52593,0.19268,CL0,N
-0.84732,0.58489,1.45421,0.94156,-1.05308,-0.52593,-0.71126,CL0,N
0.29338,-0.89891,-1.50796,0.13136,1.02119,0.07987,0.52975,CL6,Y
0.7233,-0.40581,-2.11437,-1.92595,1.23461,0.7654,2.90161,CL4,Y
-0.01928,0.41594,1.11406,0.28783,-0.92104,1.2247,0.19268,CL6,Y
1.24033,0.25953,-0.69509,-0.30172,0.91093,0.07987,-0.21712,CL5,Y
-0.58331,2.04506,1.2861,1.2861,-1.69163,-0.52593,-0.71126,CL0,N
0.14143,0.7583,0.00332,0.28783,-0.79151,-0.52593,0.52975,CL1,N
0.29338,-1.25773,2.57309,-1.21213,-1.05308,0.7654,1.86203,CL4,Y
-0.71727,0.93949,0.80523,1.2861,-1.05308,-0.84637,-0.21712,CL0,N
-1.42424,1.63088,-0.57545,-0.15487,-0.24649,0.07987,-0.71126,CL0,N
0.14143,1.13407,-0.30033,1.2861,-1.32828,-0.21575,0.19268,CL6,Y
-0.97631,-0.27607,-0.94779,0.76096,0.13606,1.2247,-1.37983,CL4,Y
-0.31776,0.93949,0.80523,-0.15487,-1.05308,-0.52593,-0.21712,CL6,Y
-0.31776,0.7583,1.2861,-0.60633,-0.92104,0.07987,-0.71126,CL6,Y
0.14143,-0.00665,-0.43999,-0.01729,1.37297,-0.52593,-0.71126,CL2,N
-1.55521,1.13407,0.16767,0.43852,0.31287,-1.18084,-1.37983,CL0,N
1.06238,0.7583,0.63779,-0.45321,0.04257,1.2247,0.19268,CL6,Y
0.29338,-0.27607,-0.57545,-0.60633,0.91093,-0.21575,0.52975,CL0,N
-1.27553,-0.65253,-0.94779,-0.01729,-0.14882,-0.52593,-0.21712,CL2,N
-0.58331,-1.13788,-0.69509,0.28783,-0.34799,-0.52593,-0.21712,CL2,N
1.06238,-2.30408,-1.23177,-0.30172,1.23461,-0.21575,0.88113,CL3,Y
-0.58331,0.25953,-0.57545,-0.15487,-0.24649,-1.54858,-1.37983,CL0,N
0.44585,0.58489,0.16767,-0.30172,-1.05308,-0.21575,-0.21712,CL2,N
0.29338,-1.92173,-2.32338,-0.30172,1.23461,-0.52593,0.19268,CL2,N
-0.31776,0.25953,-1.7625,-1.47955,2.127,-0.52593,-1.37983,CL4,Y
-0.84732,0.41594,0.47617,-0.60633,-0.24649,-0.21575,-0.21712,CL0,N
-0.01928,-2.90161,-1.23177,-2.5383,2.28554,1.2247,-0.21712,CL1,N
-0.31776,1.63088,-0.30033,-0.45321,-0.24649,-0.84637,-1.37983,CL1,N
-0.58331,-0.14277,0.63779,0.13136,0.31287,-0.21575,0.19268,CL0,N
0.44585,-0.40581,-1.09207,-0.76096,0.62967,-0.52593,-1.37983,CL5,Y
-0.31776,0.25953,0.96248,-0.45321,-1.55078,-1.54858,-0.21712,CL0,N
2.44904,-1.5184,-0.15487,-1.07533,0.04257,1.92173,1.86203,CL6,Y
-0.31776,-0.78155,0.00332,0.76096,-0.24649,1.92173,-1.37983,CL6,Y
0.29338,-1.13788,-1.23177,-0.01729,1.13281,1.92173,1.86203,CL4,Y
0.88309,-0.65253,-0.57545,1.2861,1.02119,-0.21575,0.88113,CL2,N
0.44585,-0.40581,0.96248,-0.60633,-0.92104,-0.21575,0.52975,CL4,Y
0.7233,1.63088,0.32197,0.94156,-1.32828,0.40148,-0.71126,CL5,Y
-2.09015,-1.0145,-0.69509,-1.34289,1.37297,0.40148,0.19268,CL3,Y
0.44585,-0.89891,0.47617,-0.60633,0.62967,0.40148,1.29221,CL4,Y
1.06238,-2.18109,-2.44904,-0.76096,2.82196,-0.84637,-0.21712,CL0,N
-0.45174,-0.89891,-1.37639,-0.15487,1.02119,-0.52593,-0.21712,CL0,N
-0.01928,-1.5184,-1.6334,0.43852,0.13606,-0.21575,-0.21712,CL3,Y
-2.63199,-1.25773,-1.37639,1.81866,1.49158,-1.18084,0.52975,CL2,N
-1.68062,-0.52745,-0.57545,0.43852,-0.46725,-1.18084,-0.71126,CL1,N
0.58331,-1.0145,-0.57545,0.43852,0.41667,0.7654,1.86203,CL3,Y
-1.11902,0.25953,0.00332,-0.30172,-0.79151,-0.21575,0.19268,CL0,N
-0.31776,-0.78155,0.00332,0.43852,-1.05308,0.40148,0.19268,CL3,Y
0.58331,1.30612,-0.43999,1.45039,-0.58016,-1.18084,-0.71126,CL0,N
0.7233,0.41594,1.74091,0.13136,-0.67825,1.92173,0.88113,CL4,Y
-0.97631,0.58489,0.96248,0.13136,0.31287,0.7654,0.52975,CL3,Y
-0.01928,-0.27607,-1.7625,-2.35413,-1.43907,0.7654,0.52975,CL3,Y
0.29338,-0.27607,0.00332,0.28783,-0.24649,1.2247,0.88113,CL2,N
1.43533,2.04506,1.2861,0.76096,-0.05188,1.2247,0.52975,CL6,Y
1.24033,1.46191,2.57309,0.28783,-2.75696,1.2247,-0.21712,CL5,Y
0.7233,-0.00665,0.80523,-0.15487,-1.69163,0.07987,-0.21712,CL3,Y
-0.97631,0.58489,-0.43999,-0.45321,-0.24649,-0.84637,-1.37983,CL2,N
0.58331,-1.13788,-0.80615,0.43852,1.60383,0.7654,0.88113,CL6,Y
-0.97631,1.63088,-0.30033,1.81866,0.52135,-2.07848,-1.37983,CL0,N
0.58331,1.63088,1.45421,1.2861,-1.1943,0.7654,0.52975,CL0,N
0.14143,-0.27607,0.00332,0.13136,-1.43907,0.07987,-0.71126,CL6,Y
-0.97631,-0.27607,0.16767,-0.15487,-0.05188,-1.18084,0.19268,CL0,N
-1.27553,-1.13788,1.2861,-0.30172,0.22393,0.40148,0.52975,CL0,N
-0.01928,3.46436,0.80523,0.94156,-0.79151,-0.84637,-0.71126,CL0,N
-0.45174,0.7583,-0.57545,-0.45321,0.52135,-1.18084,0.19268,CL2,N
1.24033,-1.0145,1.2861,-0.60633,1.02119,0.40148,0.19268,CL6,Y
0.7233,-0.14277,-0.43999,-0.01729,-0.67825,0.07987,1.86203,CL1,N
0.14143,-1.25773,-0.94779,-1.47955,1.8399,-0.52593,0.88113,CL3,Y
-0.01928,-1.13788,-0.15487,1.81866,1.49158,0.40148,0.52975,CL4,Y
-0.71727,-0.78155,-0.30033,-0.76096,-0.05188,1.2247,0.19268,CL6,Y
0.29338,0.7583,-0.30033,0.43852,-1.05308,-0.52593,-0.21712,CL0,N
0.29338,-0.89891,-0.43999,-1.92595,0.62967,0.7654,0.52975,CL3,Y
-0.84732,0.25953,-1.09207,0.28783,-1.1943,-0.52593,-1.37983,CL6,Y
-0.58331,-0.27607,0.32197,0.94156,-0.05188,-0.21575,-0.21712,CL1,N
-2.21069,2.04506,0.32197,2.03972,-2.42317,-0.52593,-0.21712,CL2,N
0.14143,1.13407,1.2861,-1.07533,-0.79151,1.2247,-0.21712,CL4,Y
0.44585,0.41594,-0.43999,0.59042,1.60383,0.07987,0.19268,CL0,N
0.29338,1.13407,0.16767,0.94156,-1.43907,-1.18084,-1.37983,CL1,N
1.43533,-1.0145,-0.30033,-0.76096,0.82562,0.7654,0.88113,CL6,Y
-0.71727,0.58489,-1.23177,-1.07533,-0.92104,-0.52593,-0.71126,CL6,Y
-0.71727,0.41594,0.16767,0.28783,1.02119,-0.52593,-0.71126,CL0,N
1.43533,-0.27607,0.32197,0.94156,1.98437,-0.21575,-0.71126,CL0,N
-0.17779,0.93949,0.00332,0.94156,1.02119,-0.84637,0.19268,CL0,N
-0.71727,-0.65253,-0.15487,-1.6209,-0.34799,0.07987,0.52975,CL0,N
0.88309,0.25953,0.63779,-0.45321,-1.32828,-1.54858,-1.37983,CL0,N
0.7233,-0.52745,-0.94779,-1.21213,2.28554,-0.52593,-0.71126,CL4,Y
0.88309,-0.78155,-0.43999,-0.60633,-0.14882,0.7654,1.29221,CL5,Y
-1.27553,1.46191,1.2861,-0.15487,-1.86962,-2.07848,-1.37983,CL1,N
0.44585,-1.13788,-1.37639,-1.07533,0.82562,0.7654,0.19268,CL6,Y
0.29338,-1.64101,-1.50796,0.13136,-0.46725,-0.84637,-0.21712,CL1,N
-1.27553,-0.52745,-0.30033,1.11406,0.22393,-2.07848,-1.37983,CL1,N
0.58331,0.7583,0.47617,0.59042,-2.05048,-0.84637,-1.37983,CL4,Y
-0.71727,0.93949,-0.43999,0.59042,0.52135,-0.84637,-0.71126,CL0,N
0.7233,0.93949,0.32197,1.81866,-2.21844,-0.52593,-0.71126,CL5,Y
-0.97631,-0.14277,0.00332,0.13136,0.41667,-1.18084,-1.37983,CL1,N
-1.27553,1.46191,-0.15487,0.43852,-0.24649,-0.84637,-0.21712,CL0,N
-0.45174,-1.25773,-1.09207,-0.15487,1.02119,0.40148,0.19268,CL5,Y
-0.31776,0.25953,-0.80615,0.13136,-0.79151,-0.84637,-0.71126,CL6,Y
-0.84732,0.41594,0.00332,0.76096,-0.14882,-1.18084,-1.37983,CL0,N
-0.01928,0.41594,1.2861,-0.01729,-0.92104,-1.18084,-0.71126,CL2,N
-0.71727,-0.27607,0.63779,-0.76096,0.41667,-0.21575,-0.21712,CL1,N
-1.55521,1.13407,0.80523,-0.45321,-1.86962,0.07987,-0.21712,CL0,N
0.29338,-1.13788,0.47617,-1.07533,0.41667,0.07987,0.88113,CL2,N
0.88309,-0.14277,0.00332,2.03972,-0.05188,0.07987,-0.71126,CL3,Y
1.06238,-0.52745,1.11406,-0.15487,1.13281,1.92173,1.86203,CL4,Y
-0.01928,-0.65253,-0.43999,-0.91699,0.04257,-0.21575,-1.37983,CL5,Y
2.15324,0.41594,0.00332,-0.91699,-2.05048,0.40148,-0.21712,CL6,Y
1.24033,0.41594,0.00332,1.2861,-1.69163,0.07987,0.19268,CL6,Y
-0.45174,1.30612,-1.6334,-0.30172,0.73545,-0.21575,-0.21712,CL3,Y
1.24033,-1.38502,-0.94779,-0.91699,1.60383,1.92173,2.90161,CL6,Y
-0.45174,1.81175,0.16767,-0.01729,1.60383,1.92173,1.29221,CL6,Y
-1.42424,-2.04506,-1.6334,1.61108,2.82196,0.07987,-0.21712,CL1,N
1.43533,0.93949,0.00332,-0.91699,0.22393,-0.52593,0.19268,CL1,N
-0.45174,0.93949,-1.09207,-0.30172,-0.46725,0.07987,-0.21712,CL1,N
-0.31776,0.93949,1.11406,1.11406,-1.1943,0.07987,-0.21712,CL0,N
0.14143,-0.14277,1.11406,-0.60633,-1.1943,-0.84637,-0.21712,CL2,N
0.14143,1.63088,1.45421,0.94156,-1.05308,-2.07848,-1.37983,CL1,N
-0.01928,0.7583,-0.43999,-2.07848,0.04257,0.07987,-0.71126,CL0,N
-0.71727,-1.0145,-0.57545,-0.76096,1.23461,-0.21575,1.29221,CL4,Y
0.7233,0.93949,1.11406,0.94156,-0.58016,-0.21575,-1.37983,CL3,Y
0.44585,-0.89891,-0.94779,-0.60633,0.04257,1.2247,0.52975,CL5,Y
1.06238,-1.0145,-0.57545,0.43852,0.41667,-0.52593,0.19268,CL5,Y
0.29338,0.41594,1.58487,0.76096,-1.1943,-1.18084,-2.55524,CL0,N
0.88309,-2.04506,-1.7625,-0.45321,0.73545,0.40148,-0.21712,CL4,Y
0.29338,0.41594,0.63779,0.13136,-2.21844,-0.84637,-1.37983,CL0,N
0.88309,2.33337,-1.7625,-0.76096,-0.05188,-0.21575,-0.71126,CL5,Y
0.58331,-0.52745,0.00332,-0.15487,-0.34799,1.2247,0.19268,CL6,Y
1.43533,0.58489,-0.94779,0.13136,0.13606,1.92173,0.52975,CL6,Y
1.06238,-0.89891,1.45421,-1.772,1.13281,1.2247,1.29221,CL3,Y
-1.42424,0.25953,-1.6334,-0.15487,0.91093,-1.54858,-1.37983,CL2,N
-0.71727,-0.40581,-0.94779,-0.30172,-1.1943,-0.52593,-0.21712,CL4,Y
-0.31776,-2.72827,-1.92173,-0.45321,1.72012,1.2247,1.29221,CL5,Y
0.14143,-0.27607,1.45421,1.11406,-1.05308,0.7654,-1.37983,CL5,Y
-0.58331,0.58489,0.16767,0.28783,-1.32828,-0.84637,-1.37983,CL1,N
-0.58331,-0.40581,0.00332,0.43852,0.62967,1.2247,-0.21712,CL4,Y
-0.01928,-0.40581,1.58487,0.13136,-0.14882,0.07987,0.88113,CL2,N
0.58331,-1.5184,0.00332,-0.30172,-0.14882,1.2247,1.29221,CL3,Y
0.58331,-0.52745,-0.43999,0.28783,-0.34799,0.7654,0.52975,CL3,Y
0.29338,-1.78169,-0.30033,-0.15487,1.37297,-0.21575,0.19268,CL4,Y
1.43533,-0.65253,0.63779,-1.07533,1.98437,1.2247,1.29221,CL6,Y
0.58331,0.7583,-0.94779,0.59042,0.82562,-0.21575,0.52975,CL0,N
-0.01928,0.58489,-0.15487,0.76096,0.41667,-0.52593,-0.21712,CL2,N
-0.31776,0.58489,-0.43999,-0.01729,-0.24649,-1.18084,-1.37983,CL2,N
-0.97631,1.13407,1.93886,-0.01729,-0.79151,-0.52593,-0.71126,CL2,N
-0.58331,0.41594,-0.94779,-0.91699,1.02119,-1.54858,-0.21712,CL0,N
0.29338,1.30612,1.58487,1.11406,-1.1943,-0.21575,-0.21712,CL0,N
0.44585,0.12331,0.47617,0.94156,-0.79151,0.40148,-0.21712,CL2,N
0.14143,0.93949,0.00332,0.94156,-0.05188,0.40148,0.19268,CL1,N
0.14143,-0.14277,0.32197,0.13136,0.62967,0.7654,0.19268,CL5,Y
0.29338,-2.57309,-1.92173,-1.6209,0.91093,1.2247,1.29221,CL6,Y
-0.01928,-1.0145,-0.94779,1.11406,-0.05188,1.2247,0.19268,CL6,Y
-0.31776,-0.00665,0.00332,-0.15487,0.22393,-0.21575,0.52975,CL1,N
-1.11902,0.93949,-0.94779,-0.01729,0.22393,-1.18084,-0.71126,CL0,N
-0.31776,0.58489,-0.43999,-0.76096,-0.34799,1.2247,0.88113,CL4,Y
-0.31776,-1.25773,0.63779,-0.30172,0.31287,1.2247,0.88113,CL3,Y
0.14143,-0.27607,0.32197,-0.91699,0.22393,0.07987,-0.71126,CL6,Y
-1.55521,-1.38502,-0.57545,0.43852,0.22393,-0.84637,-1.37983,CL2,N
-2.39883,-1.38502,2.32338,-1.47955,-1.32828,1.2247,1.86203,CL4,Y
0.58331,-0.00665,0.32197,0.13136,-0.79151,-0.21575,-0.21712,CL4,Y
-0.45174,1.63088,-0.30033,2.23427,-0.14882,0.07987,-1.37983,CL2,N
1.65653,-0.14277,0.96248,-0.01729,-1.55078,0.7654,1.29221,CL6,Y
-0.58331,-0.27607,-0.30033,0.76096,-0.79151,-1.18084,-0.21712,CL6,Y
-0.01928,-0.14277,0.32197,-0.76096,-0.67825,0.07987,0.19268,CL2,N
-1.11902,-0.27607,-2.32338,2.03972,1.49158,-1.54858,-0.71126,CL0,N
0.14143,0.58489,-0.94779,0.94156,0.04257,-1.54858,-1.37983,CL2,N
0.29338,0.12331,-0.69509,1.45039,1.37297,-0.52593,-1.37983,CL0,N
0.29338,-0.00665,0.00332,0.59042,0.41667,-0.52593,0.52975,CL1,N
1.06238,-0.14277,-0.30033,-0.91699,-0.34799,-0.21575,0.88113,CL2,N
-0.45174,-0.78155,1.2861,-1.47955,0.22393,1.2247,1.86203,CL2,N
0.44585,-0.65253,1.58487,-0.30172,-0.92104,0.7654,0.88113,CL5,Y
-1.27553,-0.00665,-0.43999,0.94156,-0.79151,0.40148,-0.21712,CL1,N
-0.84732,0.58489,0.63779,1.81866,0.13606,-1.18084,-0.21712,CL1,N
-0.17779,0.7583,0.00332,0.76096,-0.46725,-0.52593,-0.71126,CL0,N
-1.11902,0.7583,0.16767,2.23427,-0.46725,0.40148,1.29221,CL1,N
-0.01928,0.58489,-0.30033,0.59042,1.13281,0.40148,0.19268,CL0,N
-0.45174,0.25953,0.00332,-0.91699,-0.67825,1.92173,0.52975,CL6,Y
-1.11902,-1.38502,-1.23177,-1.772,0.31287,0.40148,0.19268,CL4,Y
-0.31776,-1.13788,-0.57545,-0.45321,0.62967,0.7654,1.29221,CL4,Y
-1.11902,-0.14277,-0.15487,0.13136,0.73545,0.40148,-0.21712,CL1,N
-0.01928,-0.89891,0.16767,-0.91699,0.41667,0.07987,0.52975,CL6,Y
-1.11902,0.25953,0.16767,0.28783,0.22393,-0.21575,-0.71126,CL3,Y
-0.58331,0.41594,-0.57545,0.13136,-1.1943,-0.84637,-0.71126,CL3,Y
0.58331,-0.00665,0.16767,-0.45321,-0.24649,0.7654,0.19268,CL6,Y
0.7233,0.12331,0.00332,0.28783,-0.34799,0.7654,-0.21712,CL6,Y
-1.82919,-1.64101,-1.50796,-0.01729,0.82562,1.2247,1.29221,CL5,Y
-1.42424,1.81175,0.32197,-0.60633,-0.92104,0.07987,-0.21712,CL0,N
-1.27553,0.7583,-0.43999,-0.91699,1.23461,-2.07848,-1.37983,CL2,N
-0.17779,1.30612,0.47617,-0.91699,-0.34799,0.07987,-0.21712,CL4,Y
1.43533,0.93949,1.93886,-0.30172,0.52135,1.2247,-0.71126,CL5,Y
-2.09015,-0.52745,1.11406,-0.30172,-0.79151,-1.18084,-0.21712,CL2,N
1.43533,-0.40581,0.32197,-0.30172,-0.92104,1.92173,1.29221,CL6,Y
1.24033,0.58489,1.93886,0.13136,-1.05308,0.40148,0.52975,CL5,Y
-0.97631,-0.00665,-0.30033,-1.34289,0.13606,-0.52593,0.19268,CL6,Y
0.14143,0.58489,0.96248,-0.91699,0.22393,0.7654,-0.21712,CL3,Y
-0.31776,0.12331,1.11406,0.28783,-1.05308,-0.52593,-1.37983,CL0,N
-2.21069,-1.25773,-0.30033,1.61108,-1.32828,-1.54858,-1.37983,CL1,N
0.14143,-0.52745,-0.15487,-0.01729,0.41667,-0.21575,-0.21712,CL1,N
1.43533,-1.64101,0.00332,0.59042,0.73545,0.40148,0.52975,CL6,Y
-0.01928,0.25953,0.47617,-0.30172,0.52135,-0.52593,0.19268,CL2,N
-1.27553,0.25953,0.00332,-0.01729,0.04257,-0.21575,-1.37983,CL1,N
-0.01928,0.58489,-0.80615,0.59042,-0.14882,-1.18084,-1.37983,CL2,N
-0.84732,1.63088,1.93886,-0.30172,-1.32828,-0.52593,0.19268,CL0,N
-0.58331,1.46191,-0.94779,2.75696,0.31287,-1.18084,-1.37983,CL0,N
-0.71727,-0.14277,0.16767,0.13136,-0.58016,-1.18084,-0.71126,CL0,N
