Oscore,Cscore,Escore,AScore,Nscore,SS,Impulsive
1.06238,-0.470291901226226,1.35403350771995,0.0863508346012969,-0.174123694771445,1.2247,0.52975
-0.211886110704676,-0.369351757585323,0.0324306976203744,-1.02167915735266,-0.751335526998163,0.7654,0.264827620952832
0.240160589997293,-0.196656427932412,-0.562065233526778,-0.791405921219181,-0.492515111090398,0.488274996695375,0.393489697950652
0.452597224906566,-1.32272192072192,0.746794825047971,-0.996473800114917,0.858502530941419,-0.111970869392175,-0.55927434259249
-0.152050955657277,-0.315973559487588,-0.0005602401028556,-0.959923485095439,-0.760799841341989,0.7654,0.327238114101107
0.328574526470312,-0.751768418015349,0.985193669032034,-0.896758230978565,-0.734293018834703,0.7654,0.0363881569883937
1.39132975053592,0.0883944256688146,1.2861,-0.343410611050541,-0.593543805196822,0.768926182552923,0.343131987018189
1.39056862177823,-0.673980506423453,1.21639518480636,-0.199050278961675,0.859370626879894,1.92173,1.86203
0.431681093356474,-0.664519718207829,1.51241872187605,-0.37361091538334,-0.898477733036128,0.7654,0.779070567185335
1.4847736161112,-1.93132546543184,0.251723625759742,0.13136,0.694035692731153,0.945222190665358,1.5153022723382
0.94632651332597,-1.33089958650231,-0.115045675765733,-0.425699510300137,0.622834029536866,1.84875513177959,0.213952161779989
1.06238,-0.305644612777683,0.980313239736022,0.235746775094756,0.40933514440661,1.92173,1.86203
-1.21974701104593,-0.0837722382987735,-0.168720608723351,-0.32947856917698,-0.904880882516822,0.468274408029372,0.86021894935878
-0.160366216390093,-1.35081716553453,-0.662965781878619,-1.92595,1.08230791421886,-0.0209647487800876,0.324488784144019
0.55760530793809,-0.62985737430961,1.53071345716727,-0.250162797208845,-0.81716609408476,0.848655012628688,0.817437105731617
1.24865203686056,0.380870083127377,-0.69509,0.98842629742968,0.73545,0.814748825040852,0.476787277106062
1.28370387315572,-0.973553874420492,1.2861,-0.73629219132209,1.01377289144491,0.379845533444568,0.215354449307669
0.388916835051584,-0.557300271071422,0.16285177544158,-0.0637069837474108,0.62967,1.15125935870237,0.19268
0.159931722395486,-0.129367742127608,-1.04373295652149,-1.18148241061234,0.0646527402016798,-0.887095706414071,-0.277287430763443
2.15324,-1.37844045289275,0.406308504271565,0.0110708937066699,0.593373977899778,1.08657369141998,1.4504790000648
0.620065685452976,0.250767603634639,-0.300878697858962,0.743362155419017,0.675743421427988,0.378458699106906,0.108185882604663
1.55279141127802,-0.778474797042462,0.893606636625811,-0.320880281182408,0.778966742744491,0.577836209547905,0.356024656936449
0.711956454158818,-0.173555084184232,-1.00268886442691,-0.886592736223227,-0.0159415626204466,-0.272566402736236,0.0367501785268294
1.43205858800215,-0.869673223756248,1.04526322578154,-0.431175982386572,0.872560052689298,0.50969344915435,0.292909466109191
1.2159299865725,1.28378653040141,1.18809520801863,-0.432805007640993,-0.606791133179043,0.0498670160738314,-0.322261011762586
2.15324,-1.12399946506902,1.13892585855528,-0.207610001325476,0.335085321238553,1.67045491279368,1.73820585793683
-0.298546995457253,-1.46278312034502,-0.80615,-1.35058887118238,1.45474897846908,-0.197407768249112,0.19268
0.288049279982143,0.429143311201172,0.308902861080974,0.160734288012388,0.158794875936726,0.07987,-0.21712
1.67502421808659,-0.707250067858413,0.343864724837188,-0.108685974183844,0.544060616451629,1.00783876589283,0.45907914062638
1.53837954255981,0.363694207979427,1.2861,-0.48919569813924,-0.703313263681101,0.565182464990179,0.259708485549719
-0.29112065083402,-1.54257345006116,-1.16459797838318,0.799641334534512,0.923392346309924,0.40148,0.883835137611641
0.691612048741996,0.269819939870207,-0.346350256312583,0.766223917185608,0.682630466935962,0.423091676107108,0.156812538669519
1.4984746459731,0.288986116303495,1.2861,-0.449634004483711,-0.673525129819054,0.620472390039589,0.282347118037274
0.421539841662631,-1.33487396849587,0.725532021171446,-1.01185572391386,0.852088367109099,-0.13221433384083,-0.588921114871409
1.06238,-0.337275491697616,1.51212608737968,0.327540307221378,0.230492136679534,1.2247,0.52975
-0.105929453957617,-0.185525824582733,-0.147985184664778,1.15147891545689,0.556971427142186,0.07987,0.0377925967620466
-0.579268243719311,-1.9894823402254,-1.07458082279331,-1.64448502929029,1.46220804525815,-0.651094132139752,0.114360442578567
-0.284659550446997,-1.53295470835056,-1.1560783976481,0.773464211565668,0.939564967932605,0.40148,0.867407783154482
0.576735175428626,-0.65253,0.235455838662526,1.21015326676183,-1.3088013767027,0.112659462304771,0.88113
-1.07720585261934,-3.37590293051253,-2.15728679327656,-0.447450070210508,1.83092418228658,-1.12067726909691,-0.201538646592291
1.06238,-0.403916661781332,1.03957044869446,0.062681948561557,0.729874502589648,1.92173,1.86203
-0.0364977024903453,-0.744702224615442,0.583674913360216,-1.19510496410815,-0.684783358965614,0.7654,-0.174037095085217
0.572649245055055,-0.228769646677757,-0.718044412888074,-0.716565016977406,-0.314331315286804,0.323124397696906,0.31228637730179
2.07828391951912,-0.963760383083536,1.42042183886579,-0.261210349588855,0.230041319324175,1.92173,1.86203
0.381157453809131,-0.707272784216868,1.25407117588871,-0.629960313889408,-0.818024959076008,0.7654,0.415145945076922
1.15250430436118,-0.337077361228228,1.00310558365283,0.239122756507588,0.305521985011933,1.92173,1.86203
-0.174461269798361,0.577302180256486,0.0066427864129824,-1.06274699941415,0.734346957957743,-0.512464398937151,1.28074443168157
-0.164345907328736,-0.471093017008007,0.18184913634671,-1.06868738445121,-0.733296115867236,0.7654,0.145870398708835
0.158267269853222,-0.118327804682918,-1.04808145517386,-1.19600296533445,0.0626661320209298,-0.88343193911028,-0.27187464643153
0.323634982269835,0.396548846901911,0.510998242232636,-0.127852054797385,0.044509619716423,0.355088648921097,-0.052598239715453
0.770093358343605,1.53950520960358,0.990976772203616,-0.30172,-0.436429444963998,-0.139352444409333,-0.583558599149001
1.05787369011701,-0.867145350998202,-0.213831061558069,1.52159098862182,-0.997471230269342,-0.188006747985394,0.395498374917533
1.35771884384364,0.627689784079257,1.12608888174602,-0.531148394392582,-0.682043647224312,0.322102579103109,0.0915361702573124
1.56977231810843,-0.79732898031951,0.277580460089761,-0.154474888814769,0.555438518894329,1.12929934502473,0.423673402292177
1.9888734611436,-0.941113201739904,1.40295752196249,-0.279593213582804,0.360876500775353,1.92173,1.86203
0.900410456256861,-0.187063088348891,-0.406355817647696,1.44055554003638,0.691718807993547,1.16027477870103,-0.50697439574524
0.826086135787254,-0.20694323644476,-0.984808816144867,-0.795313776127413,-0.0276463765949357,-0.157781152384401,0.0875350675341944
1.81680799515654,-0.470288965427229,1.2861,-2.33364504125837,0.922609920366699,0.113938376465937,0.494043934717909
0.813554242234017,-1.26855046532806,-0.110162949959373,-0.398402516898227,0.62967,1.81331605994992,0.19268
1.06238,-0.45759097079358,1.36912880959504,0.109380554947006,-0.135489382317681,1.2247,0.52975
0.757120448997419,-0.128466899585373,-0.329011993573141,1.28005611386657,0.680004442920587,0.956302189806311,-0.452251987377374
0.837911936685133,-0.210402824129115,-0.982956135159421,-0.785855703583472,-0.0288591969378477,-0.145887423274621,0.0927972568039172
1.30304551400804,-2.04358266033587,0.319254201047985,0.13136,0.682776871582808,0.994108336944756,1.57595174735001
0.174798254014422,-0.227974085609969,-1.00489310313495,-1.05178794326083,0.0823966965979302,-0.919819686872021,-0.325633254614586
1.06238,-0.482610699756823,1.0870222836707,-0.075904456927145,0.986555183223048,1.92173,1.86203
0.57931384805792,-0.65253,0.208869960223451,1.23993988086226,-1.31644097106873,0.0997993033671906,0.88113
-0.160933919739236,0.553654345224447,-0.0545209302576209,-1.08945822766296,0.698863191870566,-0.542850501092535,1.21251139834604
1.63191804829091,-1.12674956005106,-0.675304487750384,1.80644690203109,-0.597316494765848,-0.51203730293382,-0.191934040024873
-0.211730883888749,-1.40197365006152,-0.688206933171441,-1.92595,1.13354712045645,-0.109982270898726,0.301252944985532
1.47471355801653,-0.79323549438711,1.2861,-1.30861915689257,0.98110945918468,0.284571758283918,0.315208096250862
0.747635156486881,-1.2072802876799,0.948786526217867,-0.850349094574849,0.919435598452019,0.0803373438284991,-0.277636887739848
2.07295021153181,-1.22166645327806,0.144911863936089,0.086847722165381,0.671339144403687,0.7654,1.06389630099036
1.16342080312815,2.10904331035094,1.28470354755477,0.0834448969127763,-0.819482986522541,-0.565543719992426,-0.71126
1.06238,-0.400796305638381,1.43663036941849,0.212362400457353,0.0372714127239856,1.2247,0.52975
0.685597082271907,-1.23155437528551,0.906313424264956,-0.881074958460822,0.906623109752275,0.039900403601763,-0.336857223349841
-0.109519271097808,-0.588428043447274,0.354168769089133,-1.12290050900627,-0.712491824727076,0.7654,0.0086807384240814
0.0549250804756459,-0.678405059846182,-0.285259978307599,-0.10175275308075,1.15402836229136,0.569513805529818,0.19268
0.191276144689311,-0.191934952893971,-0.539132253568871,-0.80240947287291,-0.518712744868959,0.512556412922701,0.405428689632627
-1.56882430366446,-0.0609395603632716,-0.117786560419537,-0.102106226623702,-0.948756459710396,0.353284063442798,0.988113480792095
-0.0897747084948378,0.421790678099857,-0.298700769882337,-1.14910160389425,0.544409228187154,-0.614281669725939,0.87605775412729
-0.593786160616002,-2.02915270914637,-1.10513920158194,-1.61244283271549,1.47236697544723,-0.665342916690184,0.105444481746137
1.06238,-0.434135960737932,1.05779242870815,0.0094633804651022,0.828442455435835,1.92173,1.86203
0.331517336278017,0.0455767815353395,-0.0992836761186565,0.803337208801089,0.645210179636362,0.350458346237752,-0.28971429349132
0.312511862625845,0.363624895066916,0.499458581086967,-0.112027862380925,0.0802320727456016,0.38013704327608,-0.0376246688918974
0.973004683925672,-0.545582231253268,1.32941121467492,-0.0585224155369913,-0.431062234727254,1.15811754225595,0.58068782713282
1.85240023726741,-0.555444362614109,0.455570442431513,-0.031520094978535,0.524885978821974,0.803147030938083,0.518746746847094
1.59379882694826,-0.496054915552144,0.97019887186088,-2.42623049272286,0.859455076154541,0.205332577486232,0.52975
0.696596633599838,1.81175,1.01639378042536,0.43875078703769,-0.46725,-0.21575,-0.922692517634357
-1.26442723830251,-0.0808497645068464,-0.162201293656361,-0.300375994612661,-0.910496746972849,0.453556192788557,0.876588838922347
0.721170128449454,0.718864919322678,0.785221850261891,-0.370991206534335,-0.448850659604439,0.153007167963978,-0.123927588596007
-0.861232110780658,-0.662927322395825,-0.372127541348939,1.95937430596503,0.191678800608161,0.07987,0.646468346581597
-2.22170331141035,-0.0822511891844333,-0.0399304364141839,0.613717877762223,-0.909687500575789,0.07987,1.21782248844294
0.869579175063052,-0.461206428034058,-0.884433994198223,-0.45864807812632,0.0172700592013778,-0.236210530567308,-0.0339524807457798
-0.216166173281503,-0.360191953334367,0.0189784987977643,-1.01744698880226,-0.752959622037868,0.7654,0.275537384879241
1.06238,-0.464788383469496,1.07627557867096,-0.0445179527486109,0.928423151969045,1.92173,1.86203
2.15324,-1.23998838951098,0.804956478552108,-0.107922596290103,0.45282823576634,1.40428806818171,1.60704330797549
0.510569361089928,-0.805944551482919,-0.766460288098082,-0.183653096562303,0.146032733833273,-0.824776541716928,-0.455959413441315
0.755635805298214,0.286869054331073,-0.38704079395607,0.78668192235182,0.688793387100232,0.46303180335434,0.200326437167237
0.0251469440936575,-0.862790109283557,-0.494290600019059,-0.181998632642143,1.33453156270128,0.50208266003711,0.19268
0.390955687785434,-1.34684085238053,0.704593204127118,-1.02700326936864,0.845771937547069,-0.152149343395318,-0.61811615162705
0.786419359204377,-0.583436175775253,1.41983033047947,-0.144601704315279,-0.6044888649505,1.01911596951092,0.687028721169718
0.386916249448315,-0.702399695652773,1.28351819780865,-0.600741045217347,-0.827195143330206,0.7654,0.456626874510475
0.240586043740155,-0.78155,0.776957051633888,-1.09842925547351,-0.67825,0.7654,-0.21712
-0.132350660887428,-1.33309633736306,-0.790818209616233,-1.50544612199613,1.40067094078964,1.48874999584014,1.29221
-1.72159541368366,-1.94950323516141,-2.20122137585316,-1.5594846048941,-0.0260856280864016,0.07987,-0.101238247036649
0.937090790265519,-0.0344280195512077,-1.22953230706728,-1.62501941600212,1.69269004355704,0.472002045345712,0.790911045128352
1.5366936936228,-2.11316250920344,0.300483623725723,-1.03770223833901,-0.79271676500566,0.897646072847301,-0.0020740073427744
-0.192406570943511,-1.78042065504359,-0.837481987340083,-1.75097954306498,1.67153740836224,1.92173,1.29221
0.646238427482941,-0.694628349473712,-0.648878919879215,-0.912937376125565,-1.58034657886107,0.40148,0.458993828635416
-0.306651372672079,-0.89891,-0.909731538461245,-1.03965458378976,1.01771504879902,1.2247,1.42255822334408
1.13067945060904,-1.66271556950401,-0.861541444289877,-0.560784799584485,-0.105095710676746,1.189186434621,0.588704219592581
0.510169796878902,-0.206442429928089,-0.462411408334353,0.64854087201037,0.782745830632349,0.299315775385998,0.306632595362361
-0.262146943888595,0.170955991597155,0.0069197980076524,-0.996344062576546,0.55010183464092,0.55486307441715,0.957722787142443
0.659978839370419,-0.757691789021856,-0.58361173423877,-0.877478973162487,-1.58680243653787,0.40148,0.443544230146817
-1.01727036572811,-0.89891,-1.44050241000306,-0.289806593982745,0.733105424786118,1.2247,1.74488651359139
-0.248341776066661,0.372897111108131,0.142821593164283,-0.971219063234728,0.433079470626923,0.518599707608353,0.912799507912279
0.364385297649949,-0.422862020963263,-2.00205622960247,-1.07533,-0.144901540796163,-0.381479136059151,-0.481138941557382
1.03154892282152,0.0509545060682096,-1.28231771498472,-1.65288456835299,1.74798786727569,0.397660122841337,0.741399115643026
-0.295721013322261,0.402274688485113,0.159781095960316,-0.934206712477751,0.421879699759573,0.43866331483329,0.891184475949133
0.13440294280796,-1.13223708828769,-2.35333296671492,-1.15136498999935,0.160701652916739,-0.441500876438207,-0.489331818969026
0.417096040450611,-0.0397087491095709,-0.0953733454525621,-1.49105474017955,0.590379408387784,1.64130031972548,1.21638100281714
-1.03007527715425,-1.85856855046332,-2.15209871956078,-0.936497043512935,0.448076725210682,0.568470742496671,1.29976723724482
0.199043295340734,-0.806609922262288,0.16767,0.6051403586793,0.41667,0.7654,0.412825673268679
-1.60193581837561,-2.03485178637554,-2.24735637075421,-1.56789035576967,0.0203062670182668,0.07987,0.0332157076829471
0.336977393808045,-0.606615595209158,-2.12608656667099,-1.07533,-0.0364509441747987,-0.437236882590809,-0.569965212984146
1.28443733719911,-2.05276446664181,0.646923199703581,-0.774142720908458,-1.36027870944289,0.59032247382279,-0.0199701587507672
-0.169411873515834,-0.237556160907619,-0.261132028965021,-1.12866738900297,0.772600137028849,0.810630176508629,1.08544167192144
-2.18670183833727,-1.61776085042092,-2.02189866901467,-1.52681218337874,-0.206406883640467,0.07987,-0.623849058139452
-0.0155560852368615,0.206972574631419,0.868464233730929,-1.19517148753011,0.321361588618897,0.581435572635732,0.338054028228202
0.185161460064586,-0.642373440128054,-0.51180888754196,-1.4372107990716,0.962109065339791,1.46118223652702,1.29221
-0.28416920482063,-1.91607283203285,-0.919351263931162,-1.72370816765137,1.76032443258047,1.84328658012639,1.29221
-0.957690974624245,-0.993733916801767,-2.10082135893302,-1.23572554609202,-0.103334975292606,-0.285546986238814,-0.976550312826537
1.17418642895985,-0.129593700683939,2.0461196919346,1.34635487308988,-0.754608331246845,0.703403529277799,0.19268
-0.160169463125016,0.318225717139154,0.111260118677065,-1.04009869833828,0.453922138406973,0.667360579404702,0.953024878198773
0.301858604684767,-0.387788382252792,-0.526269999116053,0.814075388229816,0.917449460707375,0.0083410375431756,0.63118188536429
0.485989807403335,-0.22749239451454,-0.469823876367213,0.667755503820931,0.798381727692068,0.265540508562416,0.34430507149718
0.367874788981103,-0.330317788935342,-0.506032485934235,0.761615618713622,0.8747603494083,0.100554238939998,0.528328526808091
1.31417059084556,-1.75864930939925,-0.636775986150683,-0.713808687972708,-0.30925030436811,1.14321277420623,0.397243219402152
0.446944810492468,-0.0787475476985296,0.663396391176609,-1.5544176782779,0.438834929497513,1.37786368887923,0.582314261444474
1.16026436228108,0.329389196337838,1.93321785902306,0.63689349278129,-1.23470767111602,0.40148,-0.0114375907888101
0.465096948324265,0.0492233908239832,-1.53740188970901,-1.07533,-0.618964287194756,-0.129326357382611,-0.11254435403067
0.327919293994258,-0.365101168612042,-0.518280995373264,0.793366258049372,0.900597416343987,0.0447433170364707,0.590579274802329
-0.30541103988445,-1.99764053927755,-0.937335087707051,-1.75424650805688,1.81064569080641,1.89289190140263,1.29221
0.573928395502027,-0.369697715903043,-0.994582680487819,-1.07533,-1.47682939675768,0.359354234364294,0.47877634256219
0.79938411372479,-0.158903737200321,-1.15257860390309,-1.58439594168914,1.61207359139803,0.580382115951663,0.863092476986544
-0.0242674653182423,-1.36511411456693,-2.38322815748768,-1.22725331695772,0.185295774825036,-0.35723460726765,-0.267831712721911
0.388419514036484,-0.2617269998139,-1.89329300652657,-1.07533,-0.24000276128649,-0.33258470936029,-0.403246453295808
1.51021898493594,-2.07098426535673,0.188973066728492,-0.99916697038489,-0.735196293892771,0.926862396008947,0.045434800146314
0.391888575048765,-1.80896086227704,-0.280425833444204,-0.253915580237726,0.189504783090059,0.949907213437436,0.985919187987137
1.6783544491903,-0.549190188929503,2.56922904730693,0.581854286917731,-0.789856074483275,0.846280985064782,0.374805152493606
-0.224865318279395,0.35834049316466,0.134418143160727,-0.989558718756535,0.438628967900928,0.558208267377396,0.92350977711133
0.767385529015445,0.34849134471385,2.45001525415545,1.0454619743076,-0.766192319632676,0.997576342724233,0.0796175443361321
0.494352289057706,-0.26079935965675,-0.253544848993915,0.642745899438136,0.637640393908238,0.513139677046596,0.19268
-1.13418535749497,-1.45152757919962,-1.93209168632867,-0.546613654672912,0.525099852769452,0.846811610940821,1.53825204097713
0.439116095712341,0.0781632062639814,-1.66387326871121,-1.07533,-0.440604549775119,-0.229449235468919,-0.238943909390069
1.36904164437953,-0.379617143279246,2.96262148453443,0.63464379655628,-0.584525188683245,1.2247,0.38002572440503
0.997730338610942,0.0364155822520143,-1.24517228236965,-1.68935383118691,1.21500341897142,0.300363144979823,0.960303608342117
-0.302561120924382,-1.77355951856683,-2.43566163908922,-1.36035463166715,0.228431657395143,-0.209439133816086,0.120659594589969
-0.208905164981983,-1.62706224753451,-0.855631005062139,-1.61550476328538,1.58202622188123,1.66752507621077,1.29221
0.715010190781627,-1.01026546231445,-0.322211897173244,-0.735465484053058,-1.61265861722461,0.40148,0.381667461782765
0.347099695886463,0.0036926044716553,-0.0703179990580306,-1.43637405288317,0.57383327835109,1.52320522963964,1.18444774865993
0.730053913306499,0.11952170751745,2.56519641184304,1.44883163810917,-0.471554394926276,1.21689140132835,0.19268
-0.863419314254653,-2.51014623423354,-2.50427867992565,-1.56060943851871,0.324780657751743,0.122911913869724,0.918008674838021
0.528561416198709,-0.195068179390812,-1.22085981332754,-1.07533,-1.11922367084088,0.155645077988718,0.232281101530117
-0.217360143956493,-1.65952899288305,-0.862789183790558,-1.62766007026659,1.60205580873156,1.68726969559767,1.29221
-0.304298349863278,0.356639374556858,0.128758939721394,-0.936198378428136,0.448968398984562,0.438607779501314,0.89966998639173
-0.158065402792875,-1.79445277764563,0.0603102530665642,-0.182244425952713,0.505784712282571,0.822554170066446,1.29221
0.500724245552056,-0.0879155260185041,-1.35970342286524,-1.07533,-0.899796859326485,0.0306491749024821,0.0810316643057155
0.462694711438492,-0.247772012319727,-0.476965076918036,0.686266954887046,0.813445411771443,0.233001285057437,0.38059888161983
-1.47317574355909,-0.136729448559856,1.73398546542227,-3.3762807544526,-2.40011611960408,1.20431779843918,0.496606401306932
0.573906291064328,-0.369612630059344,-0.994692930913617,-1.07533,-1.47665515827828,0.35925497987513,0.478656241140804
0.333752126564809,-0.628239079706964,-2.14068202736809,-1.07533,-0.0236888533994557,-0.443798261180085,-0.580417981106219
0.726918636014629,0.121280294999477,2.56886074488624,1.4495550552493,-0.469556224228022,1.220516280859,0.19268
-0.131798832932196,0.287351903015376,0.598903704173334,-1.08816896741444,0.358021972803861,0.512215654546119,0.546948222122238
0.767101968193123,0.0987413300605743,2.52189676110423,1.44028336775916,-0.495165811337102,1.17405795365934,0.19268
1.16808947824978,0.312164985909557,1.92774705099692,0.655362234456005,-1.22578439766584,0.40148,-0.0056308174222059
-1.05819993440061,-1.00135191244948,-2.08294136814385,-1.24861145729727,-0.122567569150502,-0.266235015014878,-0.99786329500083
0.425652181204314,-0.35195087032844,-0.1095573087663,0.683156054969876,0.562104159708589,0.599372020198414,0.19268
0.165337913241799,-0.52745,-0.458527008961859,0.913144276857724,0.926074424396629,-0.0613752117328666,0.772808822827796
-0.15236497930413,-1.7576695642663,0.029283205125427,-0.229916379625544,0.531538931431078,0.839071768378102,1.29221
-1.04476659426215,-0.20555502583342,1.09914411284095,-2.89412235452093,-2.29015662850076,1.02820559243238,0.52975
-1.14257591962784,-0.89891,-1.5340948114197,-0.157583674779171,0.682919365968914,1.2247,1.8017236166546
-2.26290719164265,-1.09266172863758,-1.86863057723461,-1.4030628691881,-0.353090752832308,-0.0347604088017565,-1.25332215514594
-0.444940612753126,-1.67281223282731,-0.270645952877068,-0.01729,0.468506573793809,0.877177175321579,1.43088378628727
0.317762598220003,-0.018097450314582,1.43856095496407,-1.49143728402855,0.25805201359564,0.862645299899065,-0.0901880268637367
-2.84124468880588,-1.15090080588164,-1.76953837152958,-1.48083238439766,-0.460172435682316,0.07987,-1.35931765597637
-0.149337879264088,-1.73813654765563,0.0128068892428535,-0.255231651930634,0.545215213196744,0.847843120648567,1.29221
-0.161195956004611,-1.71453050145717,-0.810017394359124,-1.74574584988103,1.62961833157852,1.92173,1.29221
1.67210593645967,-0.542167870873831,2.54793175755124,0.59996147044741,-0.793229004373155,0.834844503562466,0.370122449425185
-0.0633312725223876,-0.704857414647342,-0.567759271370225,-1.2800334033527,1.02711823403852,1.10320479574551,1.23154061810338
1.43383250832174,0.414586388424969,-1.50712316671788,-1.77155823990344,1.98349333614265,0.0810485794116764,0.530534937203102
1.32136757966174,-0.212148098626892,1.87410276850286,1.31239508031596,-0.848409623856721,0.533238695098328,0.19268
-0.679201619772131,-1.45453937841808,-0.65499969047588,-0.01729,0.513961412366739,0.975193172300672,1.55248508260477
-0.270228332038405,0.206555741023509,0.0302791468421818,-0.984812759933139,0.530712243011312,0.532574276666256,0.94659273809184
1.53768472696467,-2.22381057744502,0.754667285962704,-1.07223818547774,-1.15119834026778,0.709480766752408,-0.154150935961576
0.375782999500642,-0.323433271820614,-0.50360819382557,0.75533135818626,0.869646535536088,0.111600642440891,0.516007517637782
0.755769675085607,0.289159548853938,2.48244354303186,1.15215423599948,-0.68742564957449,1.05741990785422,0.109407749858678
1.23858310991379,-1.64135580076792,-0.946415937145259,-0.605604399813569,-0.148123409531738,1.22413421810806,0.530689225040993
0.715689049013009,-1.01338117204623,-0.318987309251571,-0.733713627637088,-1.61297757506666,0.40148,0.380904159547619
1.27473865237579,-0.185993777910821,1.92859999573883,1.32315399000208,-0.818692138760457,0.587149156062532,0.19268
0.569209522668535,-0.17253816121153,-0.167278082042089,-1.62326450234142,0.648608396218783,1.92173,1.29221
0.295379052313597,0.0357620782867813,-0.0518044802659367,-1.39597022386059,0.561607261414536,1.43594418622276,1.16085210996379
-0.047065788170578,-1.89585285226585,0.0648453946582466,-0.0715885006459275,0.364542370076284,0.807738892684155,1.22192541015467
0.754455751562844,-1.19130608599735,-0.134844825553984,-0.633672568328336,-1.63119189908475,0.40148,0.337315219563388
1.7294786682047,-0.606645545386886,2.74347968146911,0.433704534102607,-0.762259362458491,0.939852241183415,0.413118195543954
-0.143669625052808,-1.8207614400718,0.16767,0.0390679637978902,0.41667,0.7654,1.21258613628693
-1.22522966396281,-1.09557008871054,-1.73969544868184,-0.205660476804831,0.592456608307649,1.09022081057085,1.74680709624045
-1.20038516002169,-1.19270507296626,-1.79219723896305,-0.298701029255768,0.574076050056917,1.0237984163089,1.6898958286011
-0.155840976810483,-1.42329811167025,-0.810705648753716,-1.53921699262646,1.45631878146919,1.54360611654453,1.29221
0.370640079170874,-0.380927458319335,-1.97375115874389,-1.07533,-0.169651145566866,-0.368754612335399,-0.460867821069747
1.0048926756271,0.671384718989421,2.04184355527874,0.270187164612507,-1.41188383719142,0.40148,-0.126734051006832
-0.550870085515859,-0.0688159327597891,1.65613338633439,-2.38601168822331,-1.03012109289675,0.975162069619242,0.123975138115661
1.62061310270264,-0.484298251043027,2.37242474522035,0.749179409418828,-0.82102469361649,0.740598581988685,0.331533162497177
-2.80035308413767,-1.1800672024942,-1.7853042110179,-1.48370490490768,-0.444318804976434,0.07987,-1.31337033392237
1.61245844041446,-0.475133729069099,2.34463057833645,0.772810307368495,-0.825426557765517,0.725673327222172,0.325421970319936
-0.344366286328352,-0.0536101287981733,1.63870234276864,-2.16429091419264,-0.723379856500913,0.923854210674412,0.0405431751064631
0.329331220565961,-0.657878605713016,-2.16068817101002,-1.07533,-0.0061957282065309,-0.452792008295732,-0.594745694690996
0.729797240283367,-0.209997528493849,-1.10025217226368,-1.59807734733608,1.19334942336187,0.543881256902051,1.04774491006289
1.3559490879672,0.352268366917689,-1.45440027386587,-1.772,1.67915649945788,0.07987,0.672790332667109
0.687596493454885,-0.884446668939581,-0.452427416705522,-0.806209063974802,-1.59977844086704,0.40148,0.412491182370945
1.40763731951493,0.39372762997605,-1.48927525142861,-1.772,1.87789377374109,0.07987,0.57965079009664
-1.8162455452187,-1.05880736892648,-1.94808922591337,-1.34579790169252,-0.267621138415003,-0.12058277609884,-1.15860729858633
1.59172069750696,-0.553047711111236,3.09694842921026,0.353339975196451,-0.624966637982087,1.2247,0.444630460495838
1.1795326899612,-0.13259243629721,2.03987128740094,1.34512130537516,-0.758015603103087,0.697222400699612,0.19268
-0.0844112223478556,-1.14901101344812,-0.750231583648161,-1.4365259515602,1.28710387566988,1.37679868638812,1.29221
-0.511253347203791,-2.07985245395077,-2.47498147188659,-1.46016721857979,0.260779226894979,-0.098607407086827,0.411988966208332
0.460959271216863,-0.401070207372205,-0.262535708398598,-1.64141693555343,0.793999655293391,1.92173,1.29221
0.443821078715056,0.109707298380698,-1.64258157741317,-1.07533,-0.459221741979279,-0.219877571352816,-0.223695530686312
0.372680091969657,-0.367250394745049,-1.9645193883569,-1.07533,-0.177723291704686,-0.364604476768229,-0.454256343897907
1.25300311272969,-2.03153344093771,0.633549510853888,-0.737141748241925,-1.38623072127955,0.575532001428149,-0.0033150268884798
0.0564905775995685,-0.803831813262521,-0.627161920491812,-1.37784739769737,1.0695444157496,1.31234560597459,1.29221
1.57478929231815,-0.539860915250347,3.08673487793035,0.374728915528779,-0.621891671770023,1.2247,0.439718238405316
1.38284174759982,0.373839038164554,-1.47254523400876,-1.772,1.78255670707919,0.07987,0.624331139119871
0.245077944298794,-0.437218961679958,-0.543676327204864,0.859196147458408,0.954166456042506,-0.0709717329149437,0.719646277603637
1.4311631010431,0.412597719662317,-1.50514851848329,-1.772,1.96834859404142,0.07987,0.537258538233202
1.09785574079296,0.128499061188935,-1.29932828026313,-1.72346344553605,1.223095420418,0.209361514173433,0.927627184425998
0.389934948078826,-0.399340603156062,-0.0346980879853052,0.704165322507629,0.522832819813639,0.644204274463331,0.19268
-1.2607528215986,-0.121087792953549,1.71605478704431,-3.14820468580763,-2.08458260410778,1.15153927639998,0.410782985771506
-0.137193353155327,-0.379483665249657,-0.354260046340491,-1.1746398756739,0.849901702195604,0.899490168237307,1.12981445853963
0.886769609713071,0.931390647575654,2.12442745814479,-0.0086054307838627,-1.54658400293222,0.40148,-0.214389476929566
-0.427881022673168,-0.0597596946355176,1.64575184506998,-2.25395973412814,-0.847432845281135,0.94460425173445,0.07428491942719
-2.81325652917998,-1.13437501337765,-1.77072645895611,-1.47362128220076,-0.458401217813419,0.0709846968413733,-1.37002404567058
0.838425221417255,-1.57669508520773,0.264011556772682,-0.416981589697102,-1.6706444970866,0.40148,0.242900684891873
